SEQ,çqãÛ,ìSìπ,ÉoÉX,çqãÛéûä‘,çqãÛîÔóp,ìSìπéûä‘,ìSìπîÔóp,ÉoÉXéûä‘,ÉoÉXîÔóp
2929,0,0,1,180,25050,414,21350,719,11000
2930,0,0,1,197,28950,252,17350,591,9800
2931,0,0,1,192,23000,363,17370,560,10090
2932,0,0,1,192,23000,363,17370,560,10090
2933,0,0,1,162,19500,228,15860,560,10500
2934,0,0,1,162,19500,228,15860,560,10500
2935,0,0,1,163,20050,227,15860,560,10500
2936,0,0,1,163,20050,227,15860,560,10500
2937,0,0,1,167,23900,368,17820,531,10570
2938,0,0,1,209,23900,375,18520,636,10900
2939,0,0,1,205,23900,376,18520,636,10900
2940,0,0,1,204,23900,394,18270,621,10900
2941,0,0,1,188,21000,338,18070,634,10800
2942,0,0,1,188,21000,338,18070,634,10800
2943,0,0,1,192,21000,338,18070,634,10800
2944,0,0,1,150,21000,331,17380,486,10300
2945,0,0,1,150,21000,331,17380,486,10300
2946,0,0,1,173,17700,366,11490,245,4500
2947,0,0,1,112,15200,289,11600,273,6400
2948,0,0,1,136,15700,299,11000,285,6000
2949,0,0,1,168,22800,282,10830,399,7100
2950,0,0,1,114,20050,229,15110,540,10000
2951,0,0,1,114,20050,229,15110,540,10000
2952,0,0,1,298,34000,197,7060,124,2800
2953,0,0,1,277,34250,201,7830,138,3000
2954,0,0,1,211,17700,306,9350,173,3600
2955,0,0,1,211,17700,306,9350,173,3600
2956,0,0,1,211,17700,306,9350,173,3600
2957,0,0,1,96,17700,376,10730,223,6000
2958,0,0,1,125,18000,345,10570,190,5500
2959,0,0,1,96,17700,376,10730,223,6000
2960,0,0,1,96,17700,376,10730,223,6000
2961,0,0,1,125,18000,345,10570,190,5500
2962,0,0,1,96,17700,376,10730,223,6000
2963,0,0,1,94,18450,363,10730,223,6000
2964,0,0,1,94,18450,363,10730,223,6000
2965,0,0,1,94,18450,363,10730,223,6000
2966,0,0,1,157,20350,330,8630,564,6700
2967,0,0,1,94,18450,363,10730,223,6000
2968,0,0,1,94,18450,363,10730,223,6000
2969,0,0,1,94,18450,363,10730,223,6000
2970,0,0,1,94,18450,363,10730,223,6000
2971,0,0,1,94,18450,363,10730,223,6000
2972,0,0,1,94,18450,363,10730,223,6000
2973,0,0,1,94,18450,363,10730,223,6000
2974,0,0,1,94,18450,363,10730,223,6000
2975,0,0,1,94,18450,363,10730,223,6000
2976,0,0,1,96,17700,376,10730,223,6000
2977,0,0,1,96,17700,376,10730,223,6000
2978,0,0,1,96,17700,376,10730,223,6000
2979,0,0,1,96,17700,376,10730,223,6000
2980,0,0,1,96,17700,376,10730,223,6000
2981,0,0,1,96,17700,376,10730,223,6000
2982,0,0,1,94,18450,363,10730,223,6000
2983,0,0,1,94,18450,363,10730,223,6000
2984,0,0,1,94,18450,363,10730,223,6000
2985,0,0,1,94,18450,363,10730,223,6000
2986,0,0,1,94,18450,363,10730,223,6000
2987,0,0,1,94,18450,363,10730,223,6000
2988,0,0,1,94,18450,363,10730,223,6000
2989,0,0,1,94,18450,363,10730,223,6000
2990,0,0,1,96,17700,376,10730,223,6000
2991,0,0,1,96,17700,376,10730,223,6000
2992,0,0,1,124,17750,250,9580,186,4750
2993,0,0,1,124,17750,250,9580,186,4750
2994,0,0,1,124,17750,250,9580,186,4750
2995,0,0,1,124,17750,250,9580,186,4750
2996,0,0,1,124,17750,250,9580,186,4750
2997,0,0,1,124,18300,251,9580,186,4750
2998,0,0,1,124,18300,251,9580,186,4750
2999,0,0,1,124,18300,251,9580,186,4750
3000,0,0,1,124,18300,251,9580,186,4750
3001,0,0,1,124,18300,251,9580,186,4750
3002,0,0,1,124,18300,251,9580,186,4750
3003,0,0,1,124,17750,250,9580,186,4750
3004,0,0,1,162,19100,211,8590,187,4600
3005,0,0,1,124,17750,250,9580,186,4750
3006,0,0,1,124,17750,250,9580,186,4750
3007,0,0,1,124,18300,251,9580,186,4750
3008,0,0,1,124,18300,251,9580,186,4750
3009,0,0,1,124,18300,251,9580,186,4750
3010,0,0,1,276,34250,201,7830,138,3000
3011,0,0,1,276,34250,201,7830,138,3000
3012,0,0,1,277,34250,201,7830,138,3000
3013,0,0,1,277,34250,201,7830,138,3000
3014,0,0,1,277,34250,201,7830,138,3000
3015,0,0,1,277,34250,201,7830,138,3000
3016,0,0,1,276,34250,201,7830,138,3000
3017,0,0,1,276,34250,201,7830,138,3000
3018,0,0,1,276,34250,201,7830,138,3000
3019,0,0,1,277,34250,201,7830,138,3000
3020,0,0,1,277,34250,201,7830,138,3000
3021,0,0,1,277,34250,201,7830,138,3000
3022,0,0,1,277,34250,201,7830,138,3000
3023,0,0,1,276,34250,201,7830,138,3000
3024,0,0,1,276,34250,201,7830,138,3000
3025,0,0,1,277,34250,201,7830,138,3000
3026,0,0,1,277,34250,201,7830,138,3000
3027,0,0,1,277,34250,201,7830,138,3000
3028,0,0,1,276,34250,201,7830,138,3000
3029,0,0,1,276,34250,201,7830,138,3000
3030,0,0,1,277,34250,201,7830,138,3000
3031,0,0,1,277,34250,201,7830,138,3000
3032,0,0,1,277,34250,201,7830,138,3000
3033,0,0,1,276,34250,201,7830,138,3000
3034,0,0,1,276,34250,201,7830,138,3000
3035,0,0,1,277,34250,201,7830,138,3000
3036,0,0,1,276,34250,201,7830,138,3000
3037,0,0,1,276,34250,201,7830,138,3000
3038,0,0,1,277,34250,201,7830,138,3000
3039,0,0,1,298,34000,197,7060,124,2800
3040,0,0,1,298,33350,196,7060,124,2800
3041,0,0,1,298,34000,197,7060,124,2800
3042,0,0,1,298,34000,197,7060,124,2800
3043,0,0,1,298,33350,196,7060,124,2800
3044,0,0,1,298,34000,197,7060,124,2800
3045,0,0,1,298,33350,196,7060,124,2800
3046,0,0,1,190,26950,290,15320,505,9580
3047,0,0,1,152,18650,338,13030,465,7540
3048,0,0,1,152,18650,338,13030,465,7540
3049,0,0,1,193,18650,302,12650,425,7390
3050,0,0,1,152,18650,338,13030,465,7540
3051,0,0,1,152,18650,338,13030,465,7540
3052,0,0,1,191,18650,297,12650,425,7390
3053,0,0,1,152,18650,334,13030,465,7540
3054,0,0,1,152,18650,334,13030,465,7540
3055,0,0,1,234,32000,323,19970,700,13150
3056,0,0,1,242,31350,559,21660,810,14250
3057,0,0,1,211,31200,393,21130,735,13250
3058,0,0,1,164,28600,462,20300,685,9360
3059,0,0,1,164,28600,462,20300,685,9360
3060,0,0,1,164,28600,462,20300,685,9360
3061,0,0,1,183,26600,327,18100,607,10100
3062,0,0,1,168,26600,350,17860,600,10300
3063,0,0,1,168,26600,353,17860,600,10300
3064,0,0,1,164,28600,457,20300,685,9360
3065,0,0,1,183,26600,327,17480,607,10100
3066,0,0,1,164,28600,457,20300,685,9360
3067,0,0,1,164,20100,262,14780,510,8700
3068,0,0,1,225,20100,246,14840,427,8970
3069,0,0,1,225,20100,246,14840,427,8970
3070,0,0,1,216,20100,245,14340,427,8970
3071,0,0,1,175,20100,237,14950,567,8900
3072,0,0,1,181,20100,236,14950,567,8900
3073,0,0,1,181,20100,236,14950,567,8900
3074,0,0,1,253,32100,491,23110,696,11800
3075,0,0,1,140,20100,227,14600,482,6000
3076,0,0,1,140,20100,227,14600,482,6000
3077,0,0,1,136,20100,227,14600,482,6000
3078,0,0,1,204,20100,263,14790,517,8900
3079,0,0,1,155,20100,231,15040,508,6950
3080,0,0,1,185,20100,255,16030,540,9450
3081,0,0,1,155,22050,341,15950,548,10000
3082,0,0,1,201,18950,306,14480,271,6300
3083,0,0,1,201,18950,306,14480,271,6300
3084,0,0,1,262,23100,288,16230,372,7500
3085,0,0,1,262,23100,288,16230,372,7500
3086,0,0,1,175,20100,177,13320,412,5800
3087,0,0,1,205,17900,304,14480,271,6300
3088,0,0,1,167,15200,242,10820,345,5000
3089,0,0,1,189,16600,216,9810,270,4600
3090,0,0,1,189,16600,216,9810,270,4600
3091,0,0,1,207,16600,191,9310,220,4400
3092,0,0,1,189,16600,216,9810,270,4600
3093,0,0,1,207,16600,191,9310,220,4400
3094,0,0,1,208,16600,197,9310,220,4400
3095,0,0,1,208,16600,197,9310,220,4400
3096,0,0,1,189,16600,221,9810,270,4600
3097,0,0,1,183,15200,223,10110,295,4700
3098,0,0,1,189,16600,221,9810,270,4600
3099,0,0,1,164,15200,247,10820,345,5000
3100,0,0,1,183,15200,223,10110,295,4700
3101,0,0,1,189,16600,221,9810,270,4600
3102,0,0,1,189,16600,221,9810,270,4600
3103,0,0,1,189,16600,221,9810,270,4600
3104,0,0,1,189,16600,221,9810,270,4600
3105,0,0,1,189,16600,216,9810,270,4600
3106,0,0,1,167,15200,242,10820,345,5000
3107,0,0,1,208,16600,197,9310,220,4400
3108,0,0,1,189,16600,221,9810,270,4600
3109,0,0,1,207,16600,191,9310,220,4400
3110,0,0,1,189,16600,216,9810,270,4600
3111,0,0,1,164,15200,247,10820,345,5000
3112,0,0,1,189,16600,221,9810,270,4600
3113,0,0,1,189,16600,221,9810,270,4600
3114,0,0,1,164,15200,247,10820,345,5000
3115,0,0,1,189,16600,221,9810,270,4600
3116,0,0,1,164,27300,342,16860,570,10000
3117,0,0,1,164,27300,342,16860,570,10000
3118,0,0,1,190,26950,290,15320,505,9580
3119,0,0,1,164,27300,340,16860,570,10000
3120,0,0,1,231,29350,356,21900,636,12000
3121,0,0,1,148,27950,339,22270,705,12230
3122,0,0,1,231,29350,356,21900,636,12000
3123,0,0,1,179,17150,248,11000,293,6300
3124,0,0,1,179,17150,229,11000,293,6300
3125,0,0,1,179,17150,229,11000,293,6300
3126,0,0,1,179,17150,229,11000,293,6300
3127,0,0,1,179,17150,229,11000,293,6300
3128,0,0,1,179,17150,248,11000,293,6300
3129,0,0,1,179,17150,248,11000,293,6300
3130,0,0,1,179,17150,229,11000,293,6300
3131,0,0,1,179,17150,229,11000,293,6300
3132,0,0,1,179,17150,229,11000,293,6300
3133,0,0,1,179,17150,229,11000,293,6300
3134,0,0,1,232,20100,322,17290,575,10500
3135,0,0,1,276,26950,356,18800,574,10500
3136,0,0,1,276,26950,356,18800,574,10500
3137,0,0,1,272,26950,364,18800,574,10500
3138,0,0,1,237,26950,389,19240,637,11000
3139,0,0,1,185,27300,480,18770,540,9900
3140,0,0,1,185,27300,480,18770,540,9900
3141,0,0,1,221,22350,302,12050,363,6300
3142,0,0,1,160,20700,257,10890,306,5400
3143,0,0,1,257,20100,318,18390,480,9000
3144,0,0,1,257,20100,318,18390,480,9000
3145,0,0,1,294,20100,293,18050,410,8300
3146,0,0,1,223,20100,332,17980,695,10200
3147,0,0,1,252,20100,319,18390,480,9000
3148,0,0,1,217,22950,316,19340,548,9000
3149,0,0,1,227,23100,313,16890,452,8500
3150,0,0,1,228,17800,177,11220,477,6500
3151,0,0,1,228,17800,177,11220,477,6500
3152,0,0,1,228,17800,177,11220,477,6500
3153,0,0,1,228,17800,177,11220,477,6500
3154,0,0,1,294,20100,293,18050,410,8300
3155,0,0,1,292,20100,293,18050,410,8300
3156,0,0,1,237,20100,323,17290,575,10500
3157,0,0,1,140,20100,227,14600,482,6000
3158,0,0,1,130,20100,236,14440,462,5900
3159,0,0,1,140,20100,227,14600,482,6000
3160,0,0,1,130,20100,236,14440,462,5900
3161,0,0,1,130,20100,236,14440,462,5900
3162,0,0,1,136,20100,227,14600,482,6000
3163,0,0,1,157,20100,250,14740,532,8660
3164,0,0,1,140,20100,227,14600,482,6000
3165,0,0,1,157,20100,250,14740,532,8660
3166,0,0,1,140,20100,227,14600,482,6000
3167,0,0,1,140,20100,227,14600,482,6000
3168,0,0,1,140,20100,227,14600,482,6000
3169,0,0,1,150,20100,252,14780,425,8360
3170,0,0,1,136,20100,227,14600,482,6000
3171,0,0,1,136,20100,227,14600,482,6000
3172,0,0,1,178,20100,201,13940,431,5700
3173,0,0,1,197,20100,239,14640,467,5800
3174,0,0,1,197,20100,239,14640,467,5800
3175,0,0,1,206,20100,239,14640,467,5800
3176,0,0,1,210,20100,262,14790,517,8900
3177,0,0,1,252,20100,319,18390,480,9000
3178,0,0,1,273,20100,228,17010,526,8400
3179,0,0,1,143,20100,240,14640,495,8970
3180,0,0,1,204,20100,263,14790,517,8900
3181,0,0,1,217,20100,211,13980,507,8300
3182,0,0,1,217,20100,211,13980,507,8300
3183,0,0,1,191,20100,255,16030,540,9450
3184,0,0,1,158,20100,230,15040,508,6950
3185,0,0,1,185,20100,255,16030,540,9450
3186,0,0,1,185,20100,255,16030,540,9450
3187,0,0,1,130,20100,236,14440,462,5900
3188,0,0,1,175,20100,202,13940,431,5700
3189,0,0,1,150,20100,252,14780,425,8360
3190,0,0,1,211,20450,255,16230,645,10000
3191,0,0,1,185,27100,249,16820,530,9500
3192,0,0,1,188,27100,273,17130,585,9800
3193,0,0,1,184,27100,248,17050,530,9500
3194,0,0,1,184,27100,248,17050,530,9500
3195,0,0,1,274,21900,347,15560,600,9000
3196,0,0,1,224,22450,443,16230,550,8500
3197,0,0,1,190,17700,399,13220,295,5400
3198,0,0,1,187,17200,312,12550,345,6000
3199,0,0,1,187,17200,312,12550,345,6000
3200,0,0,1,187,17200,312,12550,345,6000
3201,0,0,1,184,17200,308,12550,345,6000
3202,0,0,1,184,17200,308,12550,345,6000
3203,0,0,1,190,17700,399,13220,295,5400
3204,0,0,1,184,17200,308,12550,345,6000
3205,0,0,1,190,17700,399,13220,295,5400
3206,0,0,1,187,17200,312,12550,345,6000
3207,0,0,1,192,17700,403,13220,295,5400
3208,0,0,1,187,17200,312,12550,345,6000
3209,0,0,1,190,17700,399,13220,295,5400
3210,0,0,1,190,17700,399,13220,295,5400
3211,0,0,1,187,17200,312,12550,345,6000
3212,0,0,1,192,17700,403,13220,295,5400
3213,0,0,1,151,17200,298,11080,281,5050
3214,0,0,1,173,17700,366,11490,245,4500
3215,0,0,1,173,17700,366,11490,245,4500
3216,0,0,1,173,17700,366,11490,245,4500
3217,0,0,1,173,17700,366,11490,245,4500
3218,0,0,1,169,17700,372,11490,245,4500
3219,0,0,1,164,17200,281,10820,295,5000
3220,0,0,1,169,17700,372,11490,245,4500
3221,0,0,1,173,17700,366,11490,245,4500
3222,0,0,1,169,17700,372,11490,245,4500
3223,0,0,1,169,17700,372,11490,245,4500
3224,0,0,1,202,23300,323,16090,322,6000
3225,0,0,1,206,23300,322,16090,322,6000
3226,0,0,1,206,23300,322,16090,322,6000
3227,0,0,1,206,23300,322,16090,322,6000
3228,0,0,1,202,23300,323,16090,322,6000
3229,0,0,1,202,23300,323,16090,322,6000
3230,0,0,1,202,23300,323,16090,322,6000
3231,0,0,1,167,26600,425,19250,500,9800
3232,0,0,1,167,26600,425,19250,500,9800
3233,0,0,1,167,26600,425,19250,500,9800
3234,0,0,1,167,26600,425,19250,500,9800
3235,0,0,1,166,26600,427,19250,500,9800
3236,0,0,1,166,26600,427,19250,500,9800
3237,0,0,1,157,15700,324,11710,261,5000
3238,0,0,1,147,15200,297,12940,471,6700
3239,0,0,1,147,15200,297,12940,471,6700
3240,0,0,1,150,15200,301,12940,471,6700
3241,0,0,1,150,15200,301,12940,471,6700
3242,0,0,1,150,15200,301,12940,471,6700
3243,0,0,1,190,16200,337,13630,551,7600
3244,0,0,1,127,15200,270,10900,224,5700
3245,0,0,1,108,15200,294,11600,273,6400
3246,0,0,1,147,15200,297,12940,471,6700
3247,0,0,1,112,15200,289,11600,273,6400
3248,0,0,1,127,15200,270,10900,224,5700
3249,0,0,1,108,15200,294,11600,273,6400
3250,0,0,1,127,15200,270,10900,224,5700
3251,0,0,1,173,16200,304,11590,300,6850
3252,0,0,1,173,16200,304,11590,300,6850
3253,0,0,1,127,15200,270,10900,224,5700
3254,0,0,1,127,15200,270,10900,224,5700
3255,0,0,1,130,15200,264,10900,224,5700
3256,0,0,1,130,15200,264,10900,224,5700
3257,0,0,1,130,15200,264,10900,224,5700
3258,0,0,1,130,15200,264,10900,224,5700
3259,0,0,1,127,15200,270,10900,224,5700
3260,0,0,1,127,15200,270,10900,224,5700
3261,0,0,1,148,23950,346,15350,457,8500
3262,0,0,1,151,23950,342,15350,457,8500
3263,0,0,1,175,15700,303,12330,292,6500
3264,0,0,1,175,15700,303,12330,292,6500
3265,0,0,1,130,15700,304,10840,285,5850
3266,0,0,1,178,15700,306,12330,292,6500
3267,0,0,1,175,15700,303,12330,292,6500
3268,0,0,1,136,15700,299,11000,285,6000
3269,0,0,1,155,15700,275,10500,236,5500
3270,0,0,1,155,15700,275,10500,236,5500
3271,0,0,1,158,15700,270,10500,236,5500
3272,0,0,1,140,15700,295,11000,285,6000
3273,0,0,1,140,15700,295,11000,285,6000
3274,0,0,1,158,15700,270,10500,236,5500
3275,0,0,1,129,15700,308,10840,285,5850
3276,0,0,1,140,15700,295,11000,285,6000
3277,0,0,1,140,15700,295,11000,285,6000
3278,0,0,1,130,15700,304,10840,285,5850
3279,0,0,1,158,15700,270,10500,236,5500
3280,0,0,1,158,15700,270,10500,236,5500
3281,0,0,1,175,15700,303,12330,292,6500
3282,0,0,1,155,15700,275,10500,236,5500
3283,0,0,1,136,15700,299,11000,285,6000
3284,0,0,1,175,15700,303,12330,292,6500
3285,0,0,1,157,15700,324,11710,261,5000
3286,0,0,1,185,16950,283,11060,295,6200
3287,0,0,1,175,15700,303,12330,292,6500
3288,0,0,1,158,15700,270,10500,236,5500
3289,0,0,1,158,15700,270,10500,236,5500
3290,0,0,1,158,15700,270,10500,236,5500
3291,0,0,1,158,15700,270,10500,236,5500
3292,0,0,1,158,15700,270,10500,236,5500
3293,0,0,1,158,15700,270,10500,236,5500
3294,0,0,1,158,15700,270,10500,236,5500
3295,0,0,1,158,15700,270,10500,236,5500
3296,0,0,1,158,15700,270,10500,236,5500
3297,0,0,1,158,15700,270,10500,236,5500
3298,0,0,1,158,15700,270,10500,236,5500
3299,0,0,1,158,15700,270,10500,236,5500
3300,0,0,1,185,16950,283,11060,295,6200
3301,0,0,1,158,15700,270,10500,236,5500
3302,0,0,1,158,15700,270,10500,236,5500
3303,0,0,1,140,15700,295,11000,285,6000
3304,0,0,1,158,15700,270,10500,236,5500
3305,0,0,1,155,15700,275,10500,236,5500
3306,0,0,1,155,15700,275,10500,236,5500
3307,0,0,1,155,15700,275,10500,236,5500
3308,0,0,1,155,15700,275,10500,236,5500
3309,0,0,1,155,15700,275,10500,236,5500
3310,0,0,1,155,15700,275,10500,236,5500
3311,0,0,1,244,16750,376,13480,603,9300
3312,0,0,1,244,46950,296,17440,615,9500
3313,0,0,1,191,19150,447,14760,274,5950
3314,0,0,1,159,18100,504,16050,297,6500
3315,0,0,1,160,18300,500,16050,297,6500
3316,0,0,1,160,18300,500,16050,297,6500
3317,0,0,1,160,18300,500,16050,297,6500
3318,0,0,1,155,19800,316,11770,378,7340
3319,0,0,1,284,41450,220,9200,558,6500
3320,0,0,1,294,20100,293,18050,410,8300
3321,0,0,1,136,23450,326,19600,402,7500
3322,0,0,1,136,23450,326,19600,402,7500
3323,0,0,1,136,23450,326,19600,402,7500
3324,0,0,1,139,23450,325,19600,402,7500
3325,0,0,1,139,23450,325,19600,402,7500
3326,0,0,1,139,23450,325,19600,402,7500
3327,0,0,1,136,23450,326,19600,402,7500
3328,0,0,1,191,20100,255,16030,540,9450
3329,0,0,1,216,20550,299,11980,460,7000
3330,0,0,1,158,20100,230,15040,508,6950
3331,0,0,1,185,20100,255,16030,540,9450
3332,0,0,1,185,20100,255,16030,540,9450
3333,0,0,1,188,27100,273,17130,585,9800
3334,0,0,1,229,27100,360,17340,515,9650
3335,0,0,1,197,28950,252,17350,591,9800
3336,0,0,1,262,28850,332,18700,632,11700
3337,0,0,1,207,18100,189,11100,390,8050
3338,0,0,1,179,17150,232,13040,505,8050
3339,0,0,1,179,17150,232,13040,505,8050
3340,0,0,1,179,17150,232,13040,505,8050
3341,0,0,1,179,17150,232,13040,505,8050
3342,0,0,1,298,52100,155,12430,458,7750
3343,0,0,1,208,19070,299,9350,173,3600
3344,0,0,1,208,19070,299,9350,173,3600
3345,0,0,1,208,19070,299,9350,173,3600
3346,0,0,1,233,32000,323,19970,700,13150
3347,0,0,1,242,31350,559,21660,810,14250
3348,0,0,1,210,31200,393,21130,735,13250
3349,0,0,1,159,20100,262,14780,510,8700
3350,0,0,1,264,23100,286,16230,372,7500
3351,0,0,1,264,23100,286,16230,372,7500
3352,0,0,1,220,22950,316,19340,548,9000
3353,0,0,1,210,22950,325,19180,518,8500
3354,0,0,1,191,20100,255,16030,540,9450
3355,0,0,1,181,20100,236,14950,567,8900
3356,0,0,1,210,20100,262,14790,517,8900
3357,0,0,1,181,20100,236,14950,567,8900
3358,0,0,1,181,20100,236,14950,567,8900
3359,0,0,1,216,20100,211,13980,507,8300
3360,0,0,1,129,20100,236,14440,462,5900
3361,0,0,1,178,20100,201,13940,431,5700
3362,0,0,1,146,20100,251,14780,425,8360
3363,0,0,1,293,16950,376,14970,632,9300
3364,0,0,1,251,16950,369,13640,527,8800
